Date,Close,Open,High,Low
03-04-2012,212.6259,213.4525,213.9866,212.2444
04-04-2012,205.2629,207.6918,207.7427,205.1866
05-04-2012,207.2976,206.4964,207.8444,206.3057
06-04-2012,207.2976,206.4964,207.8444,206.3057
09-04-2012,209.0525,208.671,209.8028,208.2386
10-04-2012,211.1889,209.2941,211.5959,207.6664
11-04-2012,211.1381,211.0618,211.5069,210.6421
12-04-2012,213.7196,210.782,213.7832,210.0444
13-04-2012,211.1253,212.893,213.2999,210.5404
16-04-2012,209.7901,209.7265,210.9092,209.3704
17-04-2012,209.9681,210.6421,210.8074,208.0097
18-04-2012,208.5057,209.4467,209.7392,208.4039
19-04-2012,208.7346,208.6964,210.3623,207.5392
20-04-2012,208.9126,209.2178,209.5357,208.4548
23-04-2012,207.6155,207.7554,207.7808,206.56
24-04-2012,209.0398,208.4167,209.7901,208.3658
25-04-2012,208.849,208.6964,209.4467,206.8143
26-04-2012,211.1635,209.5103,211.2907,209.434
27-04-2012,211.7103,210.5531,212.0791,210.3115
30-04-2012,211.634,211.456,211.7993,209.5103
01-05-2012,211.4051,211.4051,212.6259,210.8964
02-05-2012,210.3369,210.286,211.1381,209.4213
03-05-2012,207.8953,209.1542,209.5485,207.4883
04-05-2012,209.2178,207.3739,209.5357,207.3103
07-05-2012,208.4421,208.8363,208.8363,207.5901
08-05-2012,204.0433,206.9089,207.2775,202.9245
09-05-2012,202.7342,201.3793,203.2502,200.9548
10-05-2012,202.8994,202.1573,203.738,202.1573
11-05-2012,201.4386,201.1033,202.282,200.7578
14-05-2012,198.5052,198.6576,201.4386,197.883
15-05-2012,198.01,198.2004,198.8608,197.1592
16-05-2012,195.394,195.2671,198.01,194.6575
17-05-2012,200.2703,196.6766,200.8672,196.6512
18-05-2012,202.4418,202.1751,203.1529,200.2703
21-05-2012,202.0354,202.3275,202.9243,201.5275
22-05-2012,200.4862,200.4862,202.2132,200.3592
23-05-2012,196.9052,198.1497,198.8989,194.975
24-05-2012,198.0735,199.1274,200.5878,197.7179
25-05-2012,199.5211,198.6449,199.7116,198.01
28-05-2012,199.5211,198.6449,199.7116,198.01
29-05-2012,196.956,199.864,201.1973,196.9306
30-05-2012,198.8227,196.8417,199.0005,194.8099
31-05-2012,198.6322,198.9624,199.9148,197.3369
01-06-2012,205.9847,197.4766,206.645,196.448
04-06-2012,204.9434,206.5181,206.607,204.5117
05-06-2012,205.3244,205.6926,206.1879,204.9307
06-06-2012,207.5213,207.8641,208.499,206.9752
07-06-2012,201.6545,205.045,207.0387,200.7402
08-06-2012,202.0862,200.5243,202.3529,199.9148
11-06-2012,202.772,202.2894,202.8355,201.1084
12-06-2012,204.9307,202.1751,205.5403,201.7688
13-06-2012,205.6419,204.7783,206.4165,204.2704
14-06-2012,205.6673,205.9466,206.8482,204.5625
15-06-2012,206.7466,206.4546,207.407,205.8577
18-06-2012,206.607,205.9847,206.9752,205.172
19-06-2012,206.1244,207.1022,207.3435,205.5276
20-06-2012,205.1847,205.1593,205.718,202.1243
21-06-2012,198.7973,203.0259,203.4323,198.7592
22-06-2012,198.9751,199.356,199.5846,197.9719
25-06-2012,201.7053,199.356,201.7307,199.1148
26-06-2012,199.991,201.2989,201.4005,199.2036
27-06-2012,200.4354,199.1148,200.918,198.5052
28-06-2012,196.8798,199.4322,199.8132,196.6512
29-06-2012,203.7117,199.6481,204.1053,199.61
02-07-2012,202.8862,202.0735,203.5085,201.6164
03-07-2012,205.9466,204.4609,206.3657,204.3212
04-07-2012,205.9466,204.4609,206.3657,204.3212
05-07-2012,204.372,205.2736,206.2514,202.937
06-07-2012,200.4989,202.2513,204.4228,200.2322
09-07-2012,201.7942,201.2862,201.9085,200.8418
10-07-2012,200.6164,202.383,203.3146,200.4362
11-07-2012,200.1015,200.2156,200.7534,199.3861
12-07-2012,198.7755,198.5727,200.1015,197.4598
13-07-2012,202.1681,201.0432,202.6876,199.4647
16-07-2012,202.1048,201.2186,202.4467,200.4336
17-07-2012,201.839,202.5606,202.5606,199.5347
18-07-2012,199.4714,200.4843,200.9147,199.0283
19-07-2012,200.6868,201.1933,202.0415,200.421
20-07-2012,200.978,200.7375,201.1806,199.7499
23-07-2012,200.2943,199.3321,200.978,198.4332
24-07-2012,200.1424,199.636,201.0413,199.1169
25-07-2012,204.1812,201.9403,204.3078,201.9023
26-07-2012,205.0801,204.7003,205.7891,204.1559
27-07-2012,205.4473,206.1183,206.764,204.9789
30-07-2012,205.6119,205.4473,205.9031,204.8649
31-07-2012,204.4218,206.1816,206.5235,204.3711
01-08-2012,203.4975,204.8776,204.9409,202.4214
02-08-2012,201.3958,203.3583,204.8396,201.0413
03-08-2012,203.7508,202.4214,203.7887,201.2566
06-08-2012,204.6243,204.042,204.8902,203.6368
07-08-2012,204.1939,204.9789,205.2574,204.1432
08-08-2012,204.599,203.89,204.9915,203.3456
09-08-2012,205.1308,204.5737,205.2321,204.1179
10-08-2012,205.46,204.1053,206.2323,203.7254
13-08-2012,204.1686,205.8018,205.9917,203.8014
14-08-2012,202.8772,204.5357,204.6497,202.0415
15-08-2012,203.4089,202.2315,203.6115,201.8769
16-08-2012,205.0042,203.295,205.1688,203.0291
17-08-2012,205.0295,205.0042,205.346,204.3458
20-08-2012,205.4853,204.7636,205.6752,204.1432
21-08-2012,208.0048,206.0803,208.0808,205.8398
22-08-2012,207.7009,208.0681,208.4099,207.2578
23-08-2012,211.7904,210.8155,212.3601,210.1065
24-08-2012,211.803,211.246,212.1829,210.8661
27-08-2012,212.1449,211.8157,212.1702,211.2586
28-08-2012,211.3979,210.6889,212.0436,210.5623
29-08-2012,210.5496,211.0561,211.5118,209.5874
30-08-2012,209.8026,209.9546,210.9801,209.4481
31-08-2012,213.6642,210.4737,213.7401,208.8404
03-09-2012,213.6642,210.4737,213.7401,208.8404
04-09-2012,214.7277,215.453,216.0509,214.0693
05-09-2012,214.4745,214.3605,214.8796,214.0313
06-09-2012,215.9431,216.6775,217.2345,215.1455
07-09-2012,220.3618,214.7277,220.6909,214.7277
10-09-2012,219.2603,219.7287,219.8173,219.0324
11-09-2012,219.6528,219.4755,220.3364,219.3616
12-09-2012,219.5008,221.1974,221.2354,218.8045
13-09-2012,224.3626,219.3995,224.7297,217.9309
14-09-2012,224.4386,224.7931,225.1602,223.8562
17-09-2012,224.1727,224.4892,224.8184,224.0081
18-09-2012,224.2486,222.6534,224.8057,222.4761
19-09-2012,224.3119,224.8437,225.0843,223.4383
20-09-2012,224.122,222.9826,224.4639,222.7673
21-09-2012,225.1096,224.9197,226.5782,224.3246
24-09-2012,223.413,222.78,224.0461,222.6534
25-09-2012,223.6409,223.7422,225.0463,223.2991
26-09-2012,222.0203,223.5903,223.6916,220.2858
27-09-2012,225.4261,222.6154,225.6793,222.0203
28-09-2012,224.5905,225.654,225.7933,224.0967
01-10-2012,225.7806,223.9701,227.034,223.8815
02-10-2012,224.8057,225.5654,226.1857,224.4765
03-10-2012,225.3375,225.4261,225.8566,224.7931
04-10-2012,227.4518,226.7175,227.5658,226.0465
05-10-2012,225.4641,226.8821,227.1606,224.7677
08-10-2012,224.8184,224.122,225.1855,224.0081
09-10-2012,223.4637,224.4639,225.3248,223.1471
10-10-2012,223.4763,223.4257,224.0461,222.704
11-10-2012,224.1727,224.3752,224.8817,223.6789
12-10-2012,222.7926,224.0461,224.6918,222.704
15-10-2012,219.9946,221.286,221.5772,219.0577
16-10-2012,221.0961,220.4757,221.3873,220.4504
17-10-2012,221.9444,221.8304,222.1216,220.8555
18-10-2012,220.8935,221.21,221.2354,220.2478
19-10-2012,218.2727,219.6781,220.2225,217.4371
22-10-2012,218.5639,218.3867,219.0577,218.2094
23-10-2012,216.4242,216.3736,217.0573,215.9558
24-10-2012,215.4367,216.5509,216.9054,215.2594
25-10-2012,216.88,217.1966,217.6017,216.6521
26-10-2012,216.7408,215.7406,217.6523,215.6013
29-10-2012,216.3356,216.8547,217.0699,216.0318
30-10-2012,216.7661,217.0573,217.2092,216.4875
31-10-2012,217.6523,217.8676,218.5513,217.3485
01-11-2012,217.1966,218.1714,218.6779,217.1459
02-11-2012,212.0942,216.4116,216.5382,212.0563
05-11-2012,213.1071,212.6133,213.297,212.0942
06-11-2012,217.1333,214.1959,217.8296,213.8035
07-11-2012,217.0066,218.2854,219.0071,215.6393
08-11-2012,218.5281,217.0699,218.7407,216.875
09-11-2012,219.1481,219.4063,220.1099,218.6496
12-11-2012,219.1481,219.8085,220.016,218.5105
13-11-2012,218.3766,218.8041,219.3454,217.4837
14-11-2012,219.0594,218.187,219.4893,217.8709
15-11-2012,216.9858,217.7444,219.0594,215.8605
16-11-2012,217.0869,216.1133,217.3145,216.0248
19-11-2012,219.5905,218.3008,219.6411,217.0869
20-11-2012,218.2249,219.1353,219.6284,218.0226
21-11-2012,218.8192,218.6169,219.2744,218.1617
22-11-2012,218.8192,218.6169,219.2744,218.1617
23-11-2012,221.7526,219.5273,221.9549,219.2491
26-11-2012,221.525,221.4745,221.8538,221.1836
27-11-2012,220.6147,219.5478,221.1457,219.1962
28-11-2012,217.3272,220.248,220.6147,216.0375
29-11-2012,218.6801,218.187,218.7813,217.8456
30-11-2012,216.5559,219.0468,219.1353,216.3789
03-12-2012,217.618,217.1375,217.9215,216.8088
04-12-2012,214.419,215.8984,216.0881,214.0397
05-12-2012,214.1662,215.4685,215.8858,213.2178
06-12-2012,215.1777,214.2041,215.4685,213.319
07-12-2012,215.6455,214.7098,215.772,213.2431
10-12-2012,216.7708,216.7076,217.3019,216.518
11-12-2012,216.1639,216.4042,216.9352,215.7467
12-12-2012,217.2134,216.8467,218.0732,216.0628
13-12-2012,214.5455,214.1156,215.4053,213.7868
14-12-2012,214.5708,214.7225,215.026,214.2799
17-12-2012,214.7225,214.1662,215.0133,213.8627
18-12-2012,211.2454,214.8489,215.0007,210.2212
19-12-2012,210.866,211.2833,211.8396,210.4614
20-12-2012,208.1096,210.9798,211.3718,206.9337
21-12-2012,209.9051,208.3499,209.9304,208.274
24-12-2012,209.8292,210.4614,210.5626,209.7534
25-12-2012,209.8292,210.4614,210.5626,209.7534
26-12-2012,209.9809,209.5384,210.9672,209.374
27-12-2012,210.3603,209.4752,210.6384,209.0706
28-12-2012,209.374,209.9557,210.2591,209.1844
31-12-2012,211.8902,209.766,212.4592,209.7407
01-01-2013,211.8902,209.766,212.4592,209.7407
02-01-2013,213.5339,212.8385,214.3685,212.6994
03-01-2013,211.7385,212.7247,212.7879,211.6373
04-01-2013,208.4889,205.9475,211.7385,205.9475
07-01-2013,208.1602,209.0073,209.7786,207.7556
08-01-2013,210.1706,209.0959,210.1833,208.7418
09-01-2013,209.3264,210.187,210.4876,208.8054
10-01-2013,212.1698,210.5037,212.2403,209.7743
11-01-2013,209.9715,211.2096,211.977,209.0761
14-01-2013,211.083,211.4937,211.7271,210.4112
15-01-2013,212.9266,212.1437,213.0529,211.083
16-01-2013,212.8256,211.6639,212.8635,211.6639
17-01-2013,213.7853,212.6993,214.5682,210.7042
18-01-2013,213.3054,213.6969,214.2778,212.9519
21-01-2013,213.3054,213.6969,214.2778,212.9519
22-01-2013,214.0884,213.8105,214.3788,213.2676
23-01-2013,213.2676,214.0505,214.2778,212.8761
24-01-2013,211.1461,212.1058,212.2068,210.4642
25-01-2013,209.4667,210.4895,210.5147,209.2772
28-01-2013,208.9868,209.4919,209.7823,208.7721
29-01-2013,209.9591,210.098,210.4769,209.7192
30-01-2013,212.3457,210.2748,212.6741,210.1107
31-01-2013,209.8707,211.5881,211.7775,209.4793
01-02-2013,210.9567,210.3758,212.4594,209.9465
04-02-2013,211.6891,210.2748,211.929,209.9591
05-02-2013,211.3229,211.5376,212.8382,210.5526
06-02-2013,211.9922,211.7775,212.1563,211.2977
07-02-2013,211.0451,211.8154,212.6236,210.0728
08-02-2013,210.4895,210.9441,211.3734,210.3758
11-02-2013,208.2418,209.4288,209.4288,207.6356
12-02-2013,208.3049,208.4059,208.8226,207.3705
13-02-2013,207.7367,207.964,208.7721,207.1558
14-02-2013,206.5244,208.2165,208.3049,206.1961
15-02-2013,203.2412,205.5268,205.5268,201.9153
18-02-2013,203.2412,205.5268,205.5268,201.9153
19-02-2013,202.572,203.6074,203.7463,202.0795
20-02-2013,199.2635,201.0062,201.3218,197.8366
21-02-2013,199.3393,198.4554,200.0591,197.9755
22-02-2013,198.6069,199.5161,199.5161,198.2407
25-02-2013,200.3495,201.0693,201.0693,199.9707
26-02-2013,203.9989,201.1198,204.3777,200.097
27-02-2013,201.4986,202.6351,203.3423,201.1829
28-02-2013,199.2762,200.9809,201.587,198.7963
01-03-2013,198.5438,198.4049,200.3369,198.3922
04-03-2013,198.5564,199.3393,199.4908,198.1018
05-03-2013,198.8721,199.8192,200.2359,198.4049
06-03-2013,198.8721,198.9226,200.0338,197.8619
07-03-2013,198.8973,199.6803,200.0212,198.7837
08-03-2013,199.1246,199.0185,199.8467,197.1552
11-03-2013,199.2685,199.165,199.6269,199.112
12-03-2013,200.9971,201.2873,201.7088,199.9751
13-03-2013,200.5808,201.3352,201.7666,200.0939
14-03-2013,200.8709,199.3702,201.0348,198.954
15-03-2013,201.1105,201.0474,201.7158,200.7069
18-03-2013,202.6112,202.3464,203.3048,202.1825
19-03-2013,203.4562,202.3464,203.9102,201.9302
20-03-2013,202.9643,202.9265,203.2166,202.0059
21-03-2013,203.7589,202.9517,204.0237,202.9265
22-03-2013,202.7878,203.0652,203.3679,202.3968
25-03-2013,202.5986,201.7789,202.8635,200.6439
26-03-2013,201.4384,201.7537,201.9807,201.1988
27-03-2013,202.6869,201.224,202.8887,201.1862
28-03-2013,201.2366,201.8293,202.2833,201.0853
29-03-2013,201.2366,201.8293,202.2833,201.0853
01-04-2013,201.8924,201.7537,201.9428,201.224
02-04-2013,198.7396,201.4384,201.4762,198.5126
03-04-2013,195.9147,198.2604,198.79,195.4985
04-04-2013,195.776,195.095,196.293,194.7545
05-04-2013,198.7396,196.0282,199.3575,195.6751
08-04-2013,198.3108,198.7522,198.8783,197.6298
09-04-2013,200.1016,198.1595,200.5178,198.1469
10-04-2013,196.5831,198.9792,199.2062,196.3183
11-04-2013,197.3524,196.5831,197.7055,196.2048
12-04-2013,189.3443,194.6031,194.6662,188.3354
15-04-2013,171.6508,177.805,180.0498,171.0076
16-04-2013,174.9675,174.9549,176.834,171.6508
17-04-2013,174.3748,173.6812,175.9386,172.7984
18-04-2013,175.6107,176.3169,176.7583,174.2613
19-04-2013,176.0016,177.5276,177.9312,175.4846
22-04-2013,179.2301,180.8317,180.8948,176.0016
23-04-2013,177.6663,179.0914,179.5076,177.1366
24-04-2013,179.5454,179.2175,180.6804,179.1797
25-04-2013,184.3755,182.2442,185.1826,182.1307
26-04-2013,183.3161,184.5394,186.9229,182.6351
29-04-2013,185.0565,185.9897,186.2798,184.4637
30-04-2013,185.6492,185.6744,186.1032,184.5394
01-05-2013,182.3829,184.8547,185.3591,181.5632
02-05-2013,185.0817,183.6314,185.7501,183.4927
03-05-2013,184.6529,185.9897,186.141,183.6566
06-05-2013,185.1321,185.7123,185.8762,184.6403
07-05-2013,182.7108,184.262,184.3755,181.6893
08-05-2013,185.8503,184.2566,186.0571,184.2566
09-05-2013,185.1973,184.8141,185.4872,184.0099
10-05-2013,181.1567,180.456,181.381,178.9007
13-05-2013,180.8669,180.567,181.1164,180.0503
14-05-2013,179.6322,179.985,181.333,179.0653
15-05-2013,176.0668,177.755,179.6322,175.2101
16-05-2013,174.8951,173.1061,175.1723,173.1061
17-05-2013,172.0982,173.3581,174.0888,171.2415
20-05-2013,174.5423,171.0273,176.092,170.158
21-05-2013,173.7108,173.7234,174.5423,171.2541
22-05-2013,172.4006,175.7392,177.881,170.6493
23-05-2013,175.4746,175.4746,176.0416,173.61
24-05-2013,174.8069,175.3361,175.6636,174.5675
27-05-2013,174.8069,175.3361,175.6636,174.5675
28-05-2013,173.8242,173.7738,176.3691,173.0053
29-05-2013,175.3487,175.3361,175.714,174.1644
30-05-2013,177.8936,176.2936,178.5739,175.9786
31-05-2013,175.4998,177.1629,177.7928,175.0841
03-06-2013,177.881,176.0542,178.4479,175.1975
04-06-2013,176.029,175.9282,176.4195,174.9833
05-06-2013,176.1928,175.9786,177.6164,175.9282
06-06-2013,178.3723,176.7471,179.3046,175.7896
07-06-2013,174.24,177.4148,178.4605,173.5218
10-06-2013,174.6179,174.1014,174.8951,173.2951
11-06-2013,173.484,173.0935,173.8872,172.1612
12-06-2013,175.3738,173.5092,175.588,173.0305
13-06-2013,173.5848,174.366,174.6053,173.0809
14-06-2013,174.8195,173.7738,175.2731,173.5974
17-06-2013,174.2526,174.2904,174.7187,173.8872
18-06-2013,172.2116,173.2069,173.4336,171.3927
19-06-2013,173.1061,172.8289,173.2825,171.7706
20-06-2013,162.0444,164.5138,164.6524,161.3767
21-06-2013,162.7752,163.2413,163.5689,162.0444
24-06-2013,160.8979,161.6791,162.5232,160.6838
25-06-2013,160.646,162.0318,162.0696,160.1168
26-06-2013,154.9388,155.4931,157.2065,154.838
27-06-2013,152.6458,155.1403,155.8459,150.7686
28-06-2013,154.1702,151.4741,154.7876,149.5843
01-07-2013,158.2018,155.6443,158.8192,155.3293
02-07-2013,156.6522,158.3152,158.3152,156.2994
03-07-2013,157.7231,158.0884,158.6302,156.6522
04-07-2013,157.7231,158.0884,158.6302,156.6522
05-07-2013,152.7844,155.9719,156.4002,152.0915
08-07-2013,155.5813,155.2537,155.8081,154.838
09-07-2013,156.9666,157.2361,158.1857,156.3344
10-07-2013,157.1504,158.2356,159.1698,156.9969
11-07-2013,161.233,161.3186,162.1215,160.8932
12-07-2013,160.9336,160.1334,161.3814,160.0428
15-07-2013,161.663,160.9587,161.9271,160.4431
16-07-2013,162.4931,162.5686,162.9836,161.663
17-07-2013,160.833,161.8643,163.4741,159.8394
18-07-2013,161.6756,161.2606,162.1409,160.7575
19-07-2013,162.7446,162.4176,163.21,161.6756
22-07-2013,168.1904,165.587,168.5174,165.587
23-07-2013,167.9263,167.1968,168.7815,167.0837
24-07-2013,166.0272,168.7438,168.769,165.2097
25-07-2013,167.2094,166.2033,167.4987,165.8889
26-07-2013,166.2536,166.8447,167.4107,165.1217
29-07-2013,167.222,168.1527,168.1527,166.2536
30-07-2013,166.6183,166.568,167.222,165.8134
31-07-2013,165.1342,167.134,167.1843,164.2161
01-08-2013,164.9079,166.6938,167.0082,164.4802
02-08-2013,164.8198,161.575,165.7002,161.3109
05-08-2013,163.8011,164.279,164.7444,163.1219
06-08-2013,161.2983,162.0278,163.8011,160.8078
07-08-2013,161.6504,160.5563,162.0026,160.3425
08-08-2013,164.7444,162.3044,165.1468,162.1158
09-08-2013,165.0336,164.6563,165.5115,164.3293
12-08-2013,167.8005,167.4358,168.8696,166.2913
13-08-2013,166.0775,167.5993,168.618,165.7882
14-08-2013,167.6999,166.2787,167.8131,165.7757
15-08-2013,171.1586,167.6999,172.2024,165.826
16-08-2013,172.4288,171.9509,173.4475,170.6932
19-08-2013,171.7622,173.7871,173.85,171.3095
20-08-2013,172.6301,172.0264,173.1206,170.0266
21-08-2013,172.3156,172.6175,172.781,170.9573
22-08-2013,172.4037,171.6994,173.6991,170.8944
23-08-2013,175.5479,172.9571,175.8497,172.1144
26-08-2013,175.2083,175.5479,176.0887,174.7681
27-08-2013,178.6166,175.7743,178.9562,175.6233
28-08-2013,178.4406,177.9249,180.2768,177.9249
29-08-2013,177.6985,177.1577,178.1513,176.4157
30-08-2013,175.5856,176.9816,177.4596,175.07
02-09-2013,175.5856,176.9816,177.4596,175.07
03-09-2013,177.5853,175.5856,178.1136,174.1141
04-09-2013,174.8184,177.7111,177.8243,174.1519
05-09-2013,172.6804,175.0197,176.051,171.6616
06-09-2013,174.3782,172.5797,175.1706,171.3598
09-09-2013,174.4034,174.7681,174.8939,173.8123
10-09-2013,171.5484,174.265,174.265,170.7813
11-09-2013,171.5233,171.5359,172.0892,170.7687
12-09-2013,167.3478,171.1963,171.3095,166.7567
13-09-2013,164.5809,166.9076,167.1088,164.1029
16-09-2013,165.7379,167.2849,167.5616,164.4048
17-09-2013,164.6815,165.0336,166.4045,164.279
18-09-2013,164.4551,162.6189,169.5236,162.4428
19-09-2013,172.215,171.7371,172.9193,170.8819
20-09-2013,167.5867,171.4227,171.8503,167.0333
23-09-2013,166.895,166.002,167.5867,165.5744
24-09-2013,165.5493,166.8573,167.1968,164.2413
25-09-2013,168.0521,166.6435,168.3036,165.6122
26-09-2013,166.5303,167.637,168.4545,165.9517
27-09-2013,168.4294,166.5177,169.0582,166.2536
30-09-2013,166.895,168.6432,168.9828,166.48
01-10-2013,161.7511,167.1465,168.2407,161.3235
02-10-2013,166.1027,162.1158,166.5177,161.7511
03-10-2013,165.7128,165.0965,166.1781,163.7759
04-10-2013,164.7444,165.5493,166.6435,164.2916
07-10-2013,166.656,165.2097,167.0711,164.6312
08-10-2013,166.5932,166.9579,167.222,165.5241
09-10-2013,164.4048,165.8134,166.2536,162.8956
10-10-2013,163.1094,164.0652,164.9707,162.7824
11-10-2013,159.4998,162.1535,162.7572,158.7955
14-10-2013,160.5563,159.6759,162.1409,159.6382
15-10-2013,160.1286,160.0532,161.2228,157.3617
16-10-2013,161.2731,160.8581,161.8768,159.613
17-10-2013,166.3919,161.2731,166.5051,160.2293
18-10-2013,165.3355,165.675,166.7063,164.9959
21-10-2013,165.4864,165.5493,166.4925,165.1971
22-10-2013,168.857,165.2349,169.096,164.7569
23-10-2013,167.7754,168.7564,168.7564,167.2094
24-10-2013,169.8254,167.9766,170.0141,167.7502
25-10-2013,170.1021,169.0708,170.4543,168.0898
28-10-2013,170.0644,170.2027,171.234,169.3475
29-10-2013,169.2217,169.8883,171.0454,168.6306
30-10-2013,169.6996,168.6558,170.9699,167.9012
31-10-2013,166.48,168.2533,168.5174,165.8889
01-11-2013,165.1594,166.5303,166.9202,164.2539
04-11-2013,165.348,165.1468,166.2913,164.933
05-11-2013,164.518,165.7379,165.8763,164.2539
06-11-2013,165.7379,165.1217,166.2159,164.7444
07-11-2013,164.5683,165.5493,166.7441,163.2226
08-11-2013,161.5654,164.5381,165.0713,161.0825
11-11-2013,161.1253,161.6785,161.8646,160.8362
12-11-2013,159.8808,160.5395,161.5377,159.1316
13-11-2013,159.5289,159.8155,160.8712,159.4309
14-11-2013,161.7657,161.4516,162.6705,159.5289
15-11-2013,161.8914,162.0799,162.1553,160.9741
18-11-2013,159.9939,161.8914,161.904,159.6672
19-11-2013,160.1447,159.9939,160.685,159.5038
20-11-2013,158.1969,160.3583,160.3709,156.6638
21-11-2013,156.3622,158.1969,158.1969,155.3946
22-11-2013,156.3999,156.3622,156.9151,155.9475
25-11-2013,156.0229,156.3999,156.8523,154.226
26-11-2013,156.0104,156.0229,157.7068,155.7465
27-11-2013,155.558,156.3874,157.556,155.4952
28-11-2013,155.558,156.3874,157.556,155.4952
29-11-2013,157.1288,156.0104,157.644,155.8973
02-12-2013,153.5474,156.7266,156.7518,153.3715
03-12-2013,153.4092,153.2961,153.9746,152.6552
04-12-2013,156.7266,153.384,157.1665,152.1777
05-12-2013,154.804,155.6208,155.8093,152.9065
06-12-2013,154.4396,154.0626,156.0983,152.4038
09-12-2013,155.093,154.4647,155.4826,154.138
10-12-2013,158.4734,155.6836,159.2148,155.6711
11-12-2013,157.9833,157.9707,158.6242,157.5058
12-12-2013,153.9244,157.5435,157.8827,153.7736
13-12-2013,155.1433,154.1883,155.558,153.3589
16-12-2013,156.3748,155.3318,157.2042,154.2134
17-12-2013,154.5778,155.8973,156.7518,154.226
18-12-2013,155.1936,154.9297,156.3245,153.4468
19-12-2013,149.9911,153.095,153.761,149.8906
20-12-2013,151.2603,150.0163,151.5996,149.6141
23-12-2013,150.4184,150.8331,151.4362,149.8278
24-12-2013,151.2101,150.5566,151.4362,150.2676
25-12-2013,151.2101,150.5566,151.4362,150.2676
26-12-2013,152.341,151.4111,152.6929,151.1472
27-12-2013,152.5546,152.0771,153.095,151.964
30-12-2013,151.2729,152.052,152.0771,150.8833
31-12-2013,151.0844,150.4686,152.4792,148.7848
01-01-2014,151.0844,150.4686,152.4792,148.7848
02-01-2014,153.9621,153.6605,154.5904,152.5295
03-01-2014,155.6459,154.7412,155.7716,154.138
06-01-2014,155.5706,156.3748,156.7643,152.3787
07-01-2014,154.515,156.136,156.3874,153.8615
08-01-2014,153.9998,154.3265,154.716,153.0447
09-01-2014,154.4867,154.1223,154.6344,153.7015
10-01-2014,156.6912,154.9717,156.8796,154.3552
13-01-2014,157.2271,157.1854,157.5833,156.2391
14-01-2014,156.5006,157.2291,157.6542,156.0143
15-01-2014,155.5963,155.8726,156.5006,155.0059
16-01-2014,155.8223,155.5963,156.4127,155.3074
17-01-2014,157.2919,155.8223,157.6185,155.5083
20-01-2014,157.2919,155.8223,157.6185,155.5083
21-01-2014,155.9982,157.2919,157.5305,155.1943
22-01-2014,155.5837,155.9982,156.1991,155.4958
23-01-2014,158.573,155.5837,158.9247,154.8678
24-01-2014,158.8242,158.3469,159.8416,157.8822
27-01-2014,158.6986,159.9044,160.0175,157.3547
28-01-2014,157.0658,158.6986,158.6986,156.9025
29-01-2014,158.5354,157.3547,159.3643,157.1035
30-01-2014,156.061,158.6233,158.7489,155.5083
31-01-2014,155.7219,156.0735,157.6059,155.546
03-02-2014,158.2465,156.3373,158.9624,155.8223
04-02-2014,157.1537,157.8571,158.3469,156.689
05-02-2014,157.8697,157.631,159.8919,157.3421
06-02-2014,157.9073,157.7441,159.1131,157.3547
07-02-2014,158.6233,158.3218,159.7035,157.9325
10-02-2014,160.1054,159.3894,160.4696,159.2638
11-02-2014,162.002,161.6,162.4918,160.3691
12-02-2014,162.6551,161.4619,162.7933,161.2735
13-02-2014,163.2957,162.2406,163.572,161.5498
14-02-2014,165.6193,163.8735,165.8957,163.773
17-02-2014,165.6193,163.8735,165.8957,163.773
18-02-2014,166.3478,166.2097,166.3981,164.9034
19-02-2014,165.8454,165.6193,166.0715,165.0918
20-02-2014,165.4058,164.7903,165.6319,164.2503
21-02-2014,166.2473,165.7826,166.8125,165.3304
24-02-2014,168.056,165.9333,168.1942,165.8077
25-02-2014,168.6463,167.3778,168.7594,167.2396
26-02-2014,166.8,168.3323,168.998,166.1217
27-02-2014,167.2773,166.5237,167.8299,166.3227
28-02-2014,165.9961,167.3903,167.4406,165.8077
03-03-2014,169.6009,168.684,170.1787,168.4831
04-03-2014,168.0435,169.6763,169.7391,167.2522
05-03-2014,168.3449,167.9053,168.5459,167.4154
06-03-2014,169.7893,168.056,169.8521,167.2145
07-03-2014,168.0811,169.5381,169.94,166.9884
10-03-2014,168.4956,167.4481,168.9101,166.9935
11-03-2014,169.1487,168.4579,169.8821,168.0761
12-03-2014,172.1301,169.7565,172.1678,169.7063
13-03-2014,172.3687,172.1652,172.7429,171.4268
14-03-2014,173.1975,172.3687,174.3528,171.8664
17-03-2014,172.4315,173.1975,173.9761,171.5524
18-03-2014,170.6734,172.4315,172.4315,169.7064
19-03-2014,168.4632,170.6734,170.7111,167.22
20-03-2014,167.107,167.2451,167.6721,165.9014
21-03-2014,167.7725,167.107,168.6767,167.0065
24-03-2014,164.6456,167.7725,167.7725,164.3568
25-03-2014,164.6833,164.6456,165.4744,164.0931
26-03-2014,163.6787,164.9219,165.374,163.3898
27-03-2014,162.5987,163.6787,163.9675,162.1968
28-03-2014,162.5359,162.4229,163.1764,161.5438
31-03-2014,161.2173,162.9252,163.0508,161.1169
01-04-2014,160.7401,161.1294,161.7699,160.5015
02-04-2014,162.0964,161.2425,162.5861,160.9285
03-04-2014,161.3178,162.0964,162.5108,161.0039
04-04-2014,163.6912,161.3429,164.1308,161.3178
07-04-2014,163.0382,163.7791,163.7917,162.7368
